% f evaluations | g evaluations | best noise-free fitness - Fopt (-1.694000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
19 0 +4.776139886e+01 +4.158813989e+02 +4.158813989e+02 -1.3164e+00 -2.2848e+00 +3.9907e+00 -7.0870e-01 +3.2280e+00 -4.7816e+00 -4.4022e+00 -2.3876e+00 +3.4008e+00 +3.6514e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (4.739000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.550479530e+01 +9.289479530e+01 +9.289479530e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
10 0 +3.955765430e+01 +8.694765430e+01 +8.694765430e+01 -1.9838e+00 +1.8851e+00 +1.0884e-01 -4.4595e-01 +1.1730e+00 -1.1761e+00 -2.5427e+00 +4.8458e+00 -3.0171e+00 -1.5122e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (-3.428900000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +6.529145050e+01 -2.775985495e+02 -2.775985495e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
20 0 +6.378887934e+01 -2.791011207e+02 -2.791011207e+02 +2.8662e+00 +2.1037e-01 +3.2218e+00 -2.1979e+00 +7.6772e-01 +4.2930e+00 +4.1686e+00 +2.7139e+00 -3.2156e+00 -3.6420e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (9.102000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +4.402282542e+01 +1.350428254e+02 +1.350428254e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (7.324200000000e+02) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +3.947388154e+01 +7.718938815e+02 +7.718938815e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 0 +3.802681917e+01 +7.704468192e+02 +7.704468192e+02 +1.5138e+00 +2.7173e+00 +2.7691e+00 +6.1661e-01 -3.4581e-01 +4.5199e-01 +3.3652e+00 +2.5792e+00 +4.2420e+00 +4.1342e+00
% f evaluations | g evaluations | best noise-free fitness - Fopt (3.542000000000e+01) + sum g_i+ | measured fitness | best measured fitness or single-digit g-values | x1 | x2...
1 0 +1.985277241e+02 +2.339477241e+02 +2.339477241e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +1.261038300e+02 +1.615238300e+02 +1.615238300e+02 -2.5800e+00 -1.4780e+00 -1.9553e+00 -3.3004e-01 +4.8594e+00 -8.0423e-01 -3.0550e+00 -3.3196e+00 +3.3307e+00 -2.1231e-01
4 0 +5.417991568e+01 +8.959991568e+01 +8.959991568e+01 +4.3169e+00 +2.5459e-01 +1.6949e+00 -1.8221e+00 +4.2064e+00 +2.7668e-01 -4.6035e+00 +2.2539e-01 +1.5453e+00 +4.4258e+00
13 0 +5.134772339e+01 +8.676772339e+01 +8.676772339e+01 +1.8495e+00 -3.7816e+00 +1.4439e+00 +6.1256e-02 -2.4252e-01 +2.6751e+00 -1.9707e+00 -4.3325e+00 -4.7091e+00 -3.4217e+00
